Labor Force Data by County									
LAUS_Code	 State_FIPS_Code	 County_FIPS_Code	 County_Name_State_Abbreviation	Year	EMPTY	Force	Employed	Unemployed	 UnemploymentPercentage
CN3706100000000	37	61	"Duplin County, NC"	2011		"25,738"	"23,254"	"2,484"	9.7
CN3706300000000	37	63	"Durham County, NC"	2011		"143,394"	"131,697"	"11,697"	8.2
CN3706500000000	37	65	"Edgecombe County, NC"	2011		"25,181"	"21,254"	"3,927"	15.6
CN3706700000000	37	67	"Forsyth County, NC"	2011		"177,447"	"160,036"	"17,411"	9.8
CN3706900000000	37	69	"Franklin County, NC"	2011		"28,186"	"25,290"	"2,896"	10.3
CN3707100000000	37	71	"Gaston County, NC"	2011		"97,612"	"86,484"	"11,128"	11.4
CN3707300000000	37	73	"Gates County, NC"	2011		"4,867"	"4,502"	365	7.5
CN3707500000000	37	75	"Graham County, NC"	2011		"3,984"	"3,324"	660	16.6
CN3707700000000	37	77	"Granville County, NC"	2011		"26,623"	"23,938"	"2,685"	10.1
CN3707900000000	37	79	"Greene County, NC"	2011		"9,442"	"8,485"	957	10.1
CN3708100000000	37	81	"Guilford County, NC"	2011		"255,091"	"228,285"	"26,806"	10.5
CN3708300000000	37	83	"Halifax County, NC"	2011		"23,263"	"20,073"	"3,190"	13.7
CN3708500000000	37	85	"Harnett County, NC"	2011		"49,384"	"43,771"	"5,613"	11.4
CN3708700000000	37	87	"Haywood County, NC"	2011		"28,392"	"25,615"	"2,777"	9.8
CN3708900000000	37	89	"Henderson County, NC"	2011		"50,779"	"46,684"	"4,095"	8.1
CN3709100000000	37	91	"Hertford County, NC"	2011		"9,901"	"8,843"	"1,058"	10.7
CN3709300000000	37	93	"Hoke County, NC"	2011		"22,719"	"20,554"	"2,165"	9.5
CN3709500000000	37	95	"Hyde County, NC"	2011		"2,888"	"2,591"	297	10.3
CN3709700000000	37	97	"Iredell County, NC"	2011		"81,982"	"72,974"	"9,008"	11
CN3709900000000	37	99	"Jackson County, NC"	2011		"21,511"	"19,484"	"2,027"	9.4
CN3710100000000	37	101	"Johnston County, NC"	2011		"80,261"	"72,597"	"7,664"	9.5
CN3710300000000	37	103	"Jones County, NC"	2011		"4,371"	"3,905"	466	10.7
CN3710500000000	37	105	"Lee County, NC"	2011		"26,953"	"23,560"	"3,393"	12.6
CN3710700000000	37	107	"Lenoir County, NC"	2011		"28,306"	"25,285"	"3,021"	10.7
CN3710900000000	37	109	"Lincoln County, NC"	2011		"39,060"	"34,570"	"4,490"	11.5
CN3711100000000	37	111	"McDowell County, NC"	2011		"20,706"	"18,115"	"2,591"	12.5
CN3711300000000	37	113	"Macon County, NC"	2011		"16,069"	"14,302"	"1,767"	11
CN3711500000000	37	115	"Madison County, NC"	2011		"10,002"	"9,031"	971	9.7
CN3711700000000	37	117	"Martin County, NC"	2011		"11,671"	"10,351"	"1,320"	11.3
CN3711900000000	37	119	"Mecklenburg County, NC"	2011		"486,965"	"436,499"	"50,466"	10.4
CN3712100000000	37	121	"Mitchell County, NC"	2011		"7,085"	"6,284"	801	11.3
CN3712300000000	37	123	"Montgomery County, NC"	2011		"11,321"	"9,939"	"1,382"	12.2
CN3712500000000	37	125	"Moore County, NC"	2011		"38,182"	"34,651"	"3,531"	9.2
CN3712700000000	37	127	"Nash County, NC"	2011		"46,329"	"40,423"	"5,906"	12.7
CN3712900000000	37	129	"New Hanover County, NC"	2011		"106,244"	"95,774"	"10,470"	9.9
CN3713100000000	37	131	"Northampton County, NC"	2011		"9,108"	"8,034"	"1,074"	11.8
CN3713300000000	37	133	"Onslow County, NC"	2011		"67,370"	"61,440"	"5,930"	8.8
CN3713500000000	37	135	"Orange County, NC"	2011		"72,254"	"67,507"	"4,747"	6.6
CN3713700000000	37	137	"Pamlico County, NC"	2011		"5,359"	"4,819"	540	10.1
CN3713900000000	37	139	"Pasquotank County, NC"	2011		"17,509"	"15,679"	"1,830"	10.5
CN3714100000000	37	141	"Pender County, NC"	2011		"24,172"	"21,321"	"2,851"	11.8
CN3714300000000	37	143	"Perquimans County, NC"	2011		"5,458"	"4,909"	549	10.1
CN3714500000000	37	145	"Person County, NC"	2011		"19,555"	"17,559"	"1,996"	10.2
CN3714700000000	37	147	"Pitt County, NC"	2011		"86,993"	"78,141"	"8,852"	10.2
CN3714900000000	37	149	"Polk County, NC"	2011		"9,444"	"8,665"	779	8.2
CN3715100000000	37	151	"Randolph County, NC"	2011		"73,076"	"65,502"	"7,574"	10.4
CN3715300000000	37	153	"Richmond County, NC"	2011		"20,152"	"17,446"	"2,706"	13.4
CN3715500000000	37	155	"Robeson County, NC"	2011		"56,991"	"49,308"	"7,683"	13.5
CN3715700000000	37	157	"Rockingham County, NC"	2011		"43,742"	"38,491"	"5,251"	12
CN3715900000000	37	159	"Rowan County, NC"	2011		"71,239"	"63,257"	"7,982"	11.2
CN3716100000000	37	161	"Rutherford County, NC"	2011		"27,224"	"23,331"	"3,893"	14.3
CN3716300000000	37	163	"Sampson County, NC"	2011		"32,924"	"30,044"	"2,880"	8.7
CN3716500000000	37	165	"Scotland County, NC"	2011		"13,667"	"11,324"	"2,343"	17.1
CN3716700000000	37	167	"Stanly County, NC"	2011		"30,808"	"27,384"	"3,424"	11.1
CN3716900000000	37	169	"Stokes County, NC"	2011		"23,788"	"21,498"	"2,290"	9.6
CN3717100000000	37	171	"Surry County, NC"	2011		"33,457"	"29,802"	"3,655"	10.9
CN3717300000000	37	173	"Swain County, NC"	2011		"6,931"	"5,931"	"1,000"	14.4
CN3717500000000	37	175	"Transylvania County, NC"	2011		"12,752"	"11,482"	"1,270"	10
CN3717700000000	37	177	"Tyrrell County, NC"	2011		"2,424"	"2,170"	254	10.5
CN3717900000000	37	179	"Union County, NC"	2011		"99,098"	"90,036"	"9,062"	9.1
CN3718100000000	37	181	"Vance County, NC"	2011		"19,741"	"16,948"	"2,793"	14.1
CN3718300000000	37	183	"Wake County, NC"	2011		"476,702"	"437,464"	"39,238"	8.2
CN3718500000000	37	185	"Warren County, NC"	2011		"8,060"	"6,988"	"1,072"	13.3
CN3718700000000	37	187	"Washington County, NC"	2011		"6,437"	"5,594"	843	13.1
CN3718900000000	37	189	"Watauga County, NC"	2011		"24,570"	"22,442"	"2,128"	8.7
CN3719100000000	37	191	"Wayne County, NC"	2011		"54,346"	"49,319"	"5,027"	9.2
CN3719300000000	37	193	"Wilkes County, NC"	2011		"30,758"	"27,071"	"3,687"	12
CN3719500000000	37	195	"Wilson County, NC"	2011		"41,109"	"35,742"	"5,367"	13.1
CN3719700000000	37	197	"Yadkin County, NC"	2011		"18,881"	"17,042"	"1,839"	9.7
CN3719900000000	37	199	"Yancey County, NC"	2011		"7,823"	"6,925"	898	11.5
CN3800100000000	38	1	"Adams County, ND"	2011		"1,165"	"1,133"	32	2.7
CN3800300000000	38	3	"Barnes County, ND"	2011		"5,989"	"5,760"	229	3.8
CN3800500000000	38	5	"Benson County, ND"	2011		"2,882"	"2,714"	168	5.8
CN3800700000000	38	7	"Billings County, ND"	2011		573	558	15	2.6
CN3800900000000	38	9	"Bottineau County, ND"	2011		"3,719"	"3,594"	125	3.4
CN3801100000000	38	11	"Bowman County, ND"	2011		"1,862"	"1,821"	41	2.2
CN3801300000000	38	13	"Burke County, ND"	2011		"1,263"	"1,235"	28	2.2
CN3801500000000	38	15	"Burleigh County, ND"	2011		"47,312"	"45,822"	"1,490"	3.1
CN3801700000000	38	17	"Cass County, ND"	2011		"86,423"	"83,380"	"3,043"	3.5
CN3801900000000	38	19	"Cavalier County, ND"	2011		"1,991"	"1,926"	65	3.3
CN3802100000000	38	21	"Dickey County, ND"	2011		"2,685"	"2,603"	82	3.1
CN3802300000000	38	23	"Divide County, ND"	2011		"1,063"	"1,035"	28	2.6
CN3802500000000	38	25	"Dunn County, ND"	2011		"2,797"	"2,739"	58	2.1
CN3802700000000	38	27	"Eddy County, ND"	2011		"1,162"	"1,103"	59	5.1
CN3802900000000	38	29	"Emmons County, ND"	2011		"1,609"	"1,501"	108	6.7
CN3803100000000	38	31	"Foster County, ND"	2011		"1,682"	"1,628"	54	3.2
CN3803300000000	38	33	"Golden Valley County, ND"	2011		860	835	25	2.9
CN3803500000000	38	35	"Grand Forks County, ND"	2011		"37,104"	"35,647"	"1,457"	3.9
CN3803700000000	38	37	"Grant County, ND"	2011		"1,197"	"1,149"	48	4
CN3803900000000	38	39	"Griggs County, ND"	2011		"1,225"	"1,189"	36	2.9
CN3804100000000	38	41	"Hettinger County, ND"	2011		"1,200"	"1,157"	43	3.6
CN3804300000000	38	43	"Kidder County, ND"	2011		"1,033"	967	66	6.4
CN3804500000000	38	45	"LaMoure County, ND"	2011		"2,201"	"2,133"	68	3.1
CN3804700000000	38	47	"Logan County, ND"	2011		957	927	30	3.1
CN3804900000000	38	49	"McHenry County, ND"	2011		"2,617"	"2,489"	128	4.9
CN3805100000000	38	51	"McIntosh County, ND"	2011		"1,266"	"1,218"	48	3.8
CN3805300000000	38	53	"McKenzie County, ND"	2011		"4,462"	"4,382"	80	1.8
CN3805500000000	38	55	"McLean County, ND"	2011		"4,789"	"4,566"	223	4.7
CN3805700000000	38	57	"Mercer County, ND"	2011		"4,401"	"4,180"	221	5
CN3805900000000	38	59	"Morton County, ND"	2011		"15,005"	"14,389"	616	4.1
CN3806100000000	38	61	"Mountrail County, ND"	2011		"5,597"	"5,461"	136	2.4
CN3806300000000	38	63	"Nelson County, ND"	2011		"1,624"	"1,557"	67	4.1
CN3806500000000	38	65	"Oliver County, ND"	2011		"1,163"	"1,108"	55	4.7
CN3806700000000	38	67	"Pembina County, ND"	2011		"3,719"	"3,459"	260	7
CN3806900000000	38	69	"Pierce County, ND"	2011		"1,763"	"1,671"	92	5.2
CN3807100000000	38	71	"Ramsey County, ND"	2011		"5,725"	"5,500"	225	3.9
CN3807300000000	38	73	"Ransom County, ND"	2011		"2,873"	"2,772"	101	3.5
CN3807500000000	38	75	"Renville County, ND"	2011		"1,271"	"1,228"	43	3.4
CN3807700000000	38	77	"Richland County, ND"	2011		"8,570"	"8,217"	353	4.1
CN3807900000000	38	79	"Rolette County, ND"	2011		"4,823"	"4,271"	552	11.4
CN3808100000000	38	81	"Sargent County, ND"	2011		"2,081"	"2,018"	63	3
CN3808300000000	38	83	"Sheridan County, ND"	2011		657	626	31	4.7
CN3808500000000	38	85	"Sioux County, ND"	2011		"1,313"	"1,244"	69	5.3
CN3808700000000	38	87	"Slope County, ND"	2011		732	723	9	1.2
CN3808900000000	38	89	"Stark County, ND"	2011		"17,170"	"16,826"	344	2
CN3809100000000	38	91	"Steele County, ND"	2011		"1,142"	"1,115"	27	2.4
CN3809300000000	38	93	"Stutsman County, ND"	2011		"11,289"	"10,883"	406	3.6
CN3809500000000	38	95	"Towner County, ND"	2011		"1,042"	"1,004"	38	3.6
CN3809700000000	38	97	"Traill County, ND"	2011		"4,041"	"3,876"	165	4.1
CN3809900000000	38	99	"Walsh County, ND"	2011		"5,228"	"4,944"	284	5.4
CN3810100000000	38	101	"Ward County, ND"	2011		"30,776"	"29,740"	"1,036"	3.4
CN3810300000000	38	103	"Wells County, ND"	2011		"1,993"	"1,897"	96	4.8
CN3810500000000	38	105	"Williams County, ND"	2011		"25,038"	"24,759"	279	1.1
CN3900100000000	39	1	"Adams County, OH"	2011		"12,945"	"11,343"	"1,602"	12.4
CN3900300000000	39	3	"Allen County, OH"	2011		"49,763"	"44,980"	"4,783"	9.6
CN3900500000000	39	5	"Ashland County, OH"	2011		"26,826"	"24,334"	"2,492"	9.3
CN3900700000000	39	7	"Ashtabula County, OH"	2011		"48,287"	"43,231"	"5,056"	10.5
CN3900900000000	39	9	"Athens County, OH"	2011		"29,423"	"26,748"	"2,675"	9.1
CN3901100000000	39	11	"Auglaize County, OH"	2011		"25,752"	"23,875"	"1,877"	7.3
CN3901300000000	39	13	"Belmont County, OH"	2011		"33,586"	"30,696"	"2,890"	8.6
CN3901500000000	39	15	"Brown County, OH"	2011		"21,761"	"19,435"	"2,326"	10.7
CN3901700000000	39	17	"Butler County, OH"	2011		"191,936"	"175,394"	"16,542"	8.6
CN3901900000000	39	19	"Carroll County, OH"	2011		"13,803"	"12,444"	"1,359"	9.8
CN3902100000000	39	21	"Champaign County, OH"	2011		"19,675"	"17,887"	"1,788"	9.1
CN3902300000000	39	23	"Clark County, OH"	2011		"69,010"	"62,863"	"6,147"	8.9
CN3902500000000	39	25	"Clermont County, OH"	2011		"106,315"	"97,220"	"9,095"	8.6
CN3902700000000	39	27	"Clinton County, OH"	2011		"18,125"	"15,769"	"2,356"	13
CN3902900000000	39	29	"Columbiana County, OH"	2011		"52,337"	"47,184"	"5,153"	9.8
CN3903100000000	39	31	"Coshocton County, OH"	2011		"16,446"	"14,579"	"1,867"	11.4
CN3903300000000	39	33	"Crawford County, OH"	2011		"20,877"	"18,553"	"2,324"	11.1
CN3903500000000	39	35	"Cuyahoga County, OH"	2011		"628,117"	"577,205"	"50,912"	8.1
CN3903700000000	39	37	"Darke County, OH"	2011		"27,272"	"24,888"	"2,384"	8.7
CN3903900000000	39	39	"Defiance County, OH"	2011		"19,432"	"17,645"	"1,787"	9.2
CN3904100000000	39	41	"Delaware County, OH"	2011		"94,678"	"88,892"	"5,786"	6.1
CN3904300000000	39	43	"Erie County, OH"	2011		"42,007"	"38,326"	"3,681"	8.8
CN3904500000000	39	45	"Fairfield County, OH"	2011		"74,658"	"68,925"	"5,733"	7.7
CN3904700000000	39	47	"Fayette County, OH"	2011		"15,865"	"14,400"	"1,465"	9.2
CN3904900000000	39	49	"Franklin County, OH"	2011		"623,947"	"577,026"	"46,921"	7.5
CN3905100000000	39	51	"Fulton County, OH"	2011		"22,046"	"19,950"	"2,096"	9.5
CN3905300000000	39	53	"Gallia County, OH"	2011		"13,226"	"11,853"	"1,373"	10.4
CN3905500000000	39	55	"Geauga County, OH"	2011		"49,479"	"46,208"	"3,271"	6.6
CN3905700000000	39	57	"Greene County, OH"	2011		"79,533"	"72,752"	"6,781"	8.5
CN3905900000000	39	59	"Guernsey County, OH"	2011		"19,094"	"17,161"	"1,933"	10.1
CN3906100000000	39	61	"Hamilton County, OH"	2011		"405,117"	"370,263"	"34,854"	8.6
CN3906300000000	39	63	"Hancock County, OH"	2011		"40,144"	"37,133"	"3,011"	7.5
CN3906500000000	39	65	"Hardin County, OH"	2011		"14,578"	"13,180"	"1,398"	9.6
CN3906700000000	39	67	"Harrison County, OH"	2011		"7,136"	"6,408"	728	10.2
CN3906900000000	39	69	"Henry County, OH"	2011		"15,409"	"13,920"	"1,489"	9.7
CN3907100000000	39	71	"Highland County, OH"	2011		"18,933"	"16,575"	"2,358"	12.5
CN3907300000000	39	73	"Hocking County, OH"	2011		"13,911"	"12,574"	"1,337"	9.6
CN3907500000000	39	75	"Holmes County, OH"	2011		"20,526"	"19,325"	"1,201"	5.9
CN3907700000000	39	77	"Huron County, OH"	2011		"27,818"	"24,542"	"3,276"	11.8
CN3907900000000	39	79	"Jackson County, OH"	2011		"14,923"	"13,320"	"1,603"	10.7
CN3908100000000	39	81	"Jefferson County, OH"	2011		"31,175"	"27,716"	"3,459"	11.1
CN3908300000000	39	83	"Knox County, OH"	2011		"30,045"	"27,468"	"2,577"	8.6
CN3908500000000	39	85	"Lake County, OH"	2011		"129,062"	"119,796"	"9,266"	7.2
CN3908700000000	39	87	"Lawrence County, OH"	2011		"28,303"	"25,936"	"2,367"	8.4
CN3908900000000	39	89	"Licking County, OH"	2011		"84,736"	"77,913"	"6,823"	8.1
CN3909100000000	39	91	"Logan County, OH"	2011		"23,416"	"21,254"	"2,162"	9.2
CN3909300000000	39	93	"Lorain County, OH"	2011		"156,145"	"143,425"	"12,720"	8.1
CN3909500000000	39	95	"Lucas County, OH"	2011		"210,985"	"190,605"	"20,380"	9.7
CN3909700000000	39	97	"Madison County, OH"	2011		"20,056"	"18,388"	"1,668"	8.3
CN3909900000000	39	99	"Mahoning County, OH"	2011		"113,006"	"102,220"	"10,786"	9.5
CN3910100000000	39	101	"Marion County, OH"	2011		"30,584"	"27,657"	"2,927"	9.6
CN3910300000000	39	103	"Medina County, OH"	2011		"95,581"	"89,102"	"6,479"	6.8
CN3910500000000	39	105	"Meigs County, OH"	2011		"9,293"	"8,045"	"1,248"	13.4
CN3910700000000	39	107	"Mercer County, OH"	2011		"24,882"	"23,433"	"1,449"	5.8
CN3910900000000	39	109	"Miami County, OH"	2011		"53,369"	"48,706"	"4,663"	8.7
CN3911100000000	39	111	"Monroe County, OH"	2011		"5,601"	"4,969"	632	11.3
CN3911300000000	39	113	"Montgomery County, OH"	2011		"257,095"	"232,714"	"24,381"	9.5
CN3911500000000	39	115	"Morgan County, OH"	2011		"5,899"	"5,149"	750	12.7
CN3911700000000	39	117	"Morrow County, OH"	2011		"17,424"	"15,813"	"1,611"	9.2
CN3911900000000	39	119	"Muskingum County, OH"	2011		"38,013"	"33,637"	"4,376"	11.5
CN3912100000000	39	121	"Noble County, OH"	2011		"5,585"	"4,884"	701	12.6
CN3912300000000	39	123	"Ottawa County, OH"	2011		"21,141"	"18,622"	"2,519"	11.9
CN3912500000000	39	125	"Paulding County, OH"	2011		"10,071"	"9,180"	891	8.8
CN3912700000000	39	127	"Perry County, OH"	2011		"16,404"	"14,566"	"1,838"	11.2
CN3912900000000	39	129	"Pickaway County, OH"	2011		"24,451"	"22,143"	"2,308"	9.4
CN3913100000000	39	131	"Pike County, OH"	2011		"10,728"	"9,101"	"1,627"	15.2
CN3913300000000	39	133	"Portage County, OH"	2011		"91,823"	"84,191"	"7,632"	8.3
CN3913500000000	39	135	"Preble County, OH"	2011		"20,939"	"18,857"	"2,082"	9.9
CN3913700000000	39	137	"Putnam County, OH"	2011		"18,101"	"16,712"	"1,389"	7.7
CN3913900000000	39	139	"Richland County, OH"	2011		"59,580"	"53,467"	"6,113"	10.3
CN3914100000000	39	141	"Ross County, OH"	2011		"35,220"	"31,781"	"3,439"	9.8
CN3914300000000	39	143	"Sandusky County, OH"	2011		"33,361"	"30,455"	"2,906"	8.7
CN3914500000000	39	145	"Scioto County, OH"	2011		"32,661"	"28,754"	"3,907"	12
CN3914700000000	39	147	"Seneca County, OH"	2011		"29,391"	"26,698"	"2,693"	9.2
CN3914900000000	39	149	"Shelby County, OH"	2011		"24,787"	"22,518"	"2,269"	9.2
CN3915100000000	39	151	"Stark County, OH"	2011		"186,168"	"169,003"	"17,165"	9.2
CN3915300000000	39	153	"Summit County, OH"	2011		"283,997"	"259,972"	"24,025"	8.5
CN3915500000000	39	155	"Trumbull County, OH"	2011		"101,904"	"92,192"	"9,712"	9.5
CN3915700000000	39	157	"Tuscarawas County, OH"	2011		"46,984"	"42,913"	"4,071"	8.7
CN3915900000000	39	159	"Union County, OH"	2011		"27,086"	"25,138"	"1,948"	7.2
CN3916100000000	39	161	"Van Wert County, OH"	2011		"14,162"	"12,849"	"1,313"	9.3
CN3916300000000	39	163	"Vinton County, OH"	2011		"5,686"	"5,026"	660	11.6
CN3916500000000	39	165	"Warren County, OH"	2011		"110,172"	"101,776"	"8,396"	7.6
CN3916700000000	39	167	"Washington County, OH"	2011		"31,823"	"29,206"	"2,617"	8.2
CN3916900000000	39	169	"Wayne County, OH"	2011		"57,359"	"52,963"	"4,396"	7.7
CN3917100000000	39	171	"Williams County, OH"	2011		"19,063"	"17,075"	"1,988"	10.4
CN3917300000000	39	173	"Wood County, OH"	2011		"66,105"	"60,598"	"5,507"	8.3
CN3917500000000	39	175	"Wyandot County, OH"	2011		"11,146"	"10,061"	"1,085"	9.7
CN4000100000000	40	1	"Adair County, OK"	2011		"11,018"	"10,242"	776	7
CN4000300000000	40	3	"Alfalfa County, OK"	2011		"2,563"	"2,446"	117	4.6
CN4000500000000	40	5	"Atoka County, OK"	2011		"6,119"	"5,692"	427	7
CN4000700000000	40	7	"Beaver County, OK"	2011		"3,410"	"3,304"	106	3.1
CN4000900000000	40	9	"Beckham County, OK"	2011		"13,267"	"12,824"	443	3.3
CN4001100000000	40	11	"Blaine County, OK"	2011		"4,636"	"4,368"	268	5.8
CN4001300000000	40	13	"Bryan County, OK"	2011		"20,020"	"18,978"	"1,042"	5.2
CN4001500000000	40	15	"Caddo County, OK"	2011		"12,824"	"11,989"	835	6.5
CN4001700000000	40	17	"Canadian County, OK"	2011		"57,085"	"54,353"	"2,732"	4.8
CN4001900000000	40	19	"Carter County, OK"	2011		"28,067"	"26,690"	"1,377"	4.9
CN4002100000000	40	21	"Cherokee County, OK"	2011		"24,902"	"23,521"	"1,381"	5.5
CN4002300000000	40	23	"Choctaw County, OK"	2011		"7,321"	"6,787"	534	7.3
CN4002500000000	40	25	"Cimarron County, OK"	2011		"1,222"	"1,177"	45	3.7
CN4002700000000	40	27	"Cleveland County, OK"	2011		"126,581"	"120,381"	"6,200"	4.9
CN4002900000000	40	29	"Coal County, OK"	2011		"2,726"	"2,531"	195	7.2
CN4003100000000	40	31	"Comanche County, OK"	2011		"48,277"	"45,171"	"3,106"	6.4
CN4003300000000	40	33	"Cotton County, OK"	2011		"3,459"	"3,284"	175	5.1
CN4003500000000	40	35	"Craig County, OK"	2011		"7,050"	"6,645"	405	5.7
CN4003700000000	40	37	"Creek County, OK"	2011		"30,393"	"28,287"	"2,106"	6.9
CN4003900000000	40	39	"Custer County, OK"	2011		"16,461"	"15,837"	624	3.8
CN4004100000000	40	41	"Delaware County, OK"	2011		"19,725"	"18,505"	"1,220"	6.2
CN4004300000000	40	43	"Dewey County, OK"	2011		"3,016"	"2,920"	96	3.2
CN4004500000000	40	45	"Ellis County, OK"	2011		"2,571"	"2,492"	79	3.1
CN4004700000000	40	47	"Garfield County, OK"	2011		"33,257"	"31,965"	"1,292"	3.9
CN4004900000000	40	49	"Garvin County, OK"	2011		"15,026"	"14,325"	701	4.7
CN4005100000000	40	51	"Grady County, OK"	2011		"23,195"	"21,891"	"1,304"	5.6
CN4005300000000	40	53	"Grant County, OK"	2011		"2,675"	"2,581"	94	3.5
CN4005500000000	40	55	"Greer County, OK"	2011		"2,017"	"1,869"	148	7.3
CN4005700000000	40	57	"Harmon County, OK"	2011		"1,386"	"1,316"	70	5.1
CN4005900000000	40	59	"Harper County, OK"	2011		"1,980"	"1,911"	69	3.5
CN4006100000000	40	61	"Haskell County, OK"	2011		"5,925"	"5,516"	409	6.9
CN4006300000000	40	63	"Hughes County, OK"	2011		"5,682"	"5,160"	522	9.2
CN4006500000000	40	65	"Jackson County, OK"	2011		"12,304"	"11,678"	626	5.1
CN4006700000000	40	67	"Jefferson County, OK"	2011		"2,476"	"2,311"	165	6.7
CN4006900000000	40	69	"Johnston County, OK"	2011		"4,965"	"4,659"	306	6.2
CN4007100000000	40	71	"Kay County, OK"	2011		"22,809"	"21,237"	"1,572"	6.9
CN4007300000000	40	73	"Kingfisher County, OK"	2011		"7,949"	"7,656"	293	3.7
CN4007500000000	40	75	"Kiowa County, OK"	2011		"4,079"	"3,859"	220	5.4
CN4007700000000	40	77	"Latimer County, OK"	2011		"4,346"	"3,895"	451	10.4
CN4007900000000	40	79	"Le Flore County, OK"	2011		"20,064"	"18,265"	"1,799"	9
CN4008100000000	40	81	"Lincoln County, OK"	2011		"14,361"	"13,537"	824	5.7
CN4008300000000	40	83	"Logan County, OK"	2011		"19,260"	"18,293"	967	5
CN4008500000000	40	85	"Love County, OK"	2011		"5,683"	"5,433"	250	4.4
CN4008700000000	40	87	"McClain County, OK"	2011		"15,857"	"15,052"	805	5.1
CN4008900000000	40	89	"McCurtain County, OK"	2011		"15,581"	"14,087"	"1,494"	9.6
CN4009100000000	40	91	"McIntosh County, OK"	2011		"8,989"	"8,219"	770	8.6
CN4009300000000	40	93	"Major County, OK"	2011		"4,441"	"4,279"	162	3.6
CN4009500000000	40	95	"Marshall County, OK"	2011		"6,623"	"6,223"	400	6
CN4009700000000	40	97	"Mayes County, OK"	2011		"18,364"	"16,974"	"1,390"	7.6
CN4009900000000	40	99	"Murray County, OK"	2011		"9,314"	"8,991"	323	3.5
CN4010100000000	40	101	"Muskogee County, OK"	2011		"31,684"	"29,414"	"2,270"	7.2
CN4010300000000	40	103	"Noble County, OK"	2011		"5,918"	"5,643"	275	4.6
CN4010500000000	40	105	"Nowata County, OK"	2011		"5,152"	"4,763"	389	7.6
CN4010700000000	40	107	"Okfuskee County, OK"	2011		"4,797"	"4,406"	391	8.2
CN4010900000000	40	109	"Oklahoma County, OK"	2011		"328,791"	"309,614"	"19,177"	5.8
CN4011100000000	40	111	"Okmulgee County, OK"	2011		"15,933"	"14,435"	"1,498"	9.4
CN4011300000000	40	113	"Osage County, OK"	2011		"20,286"	"18,828"	"1,458"	7.2
CN4011500000000	40	115	"Ottawa County, OK"	2011		"18,372"	"17,307"	"1,065"	5.8
CN4011700000000	40	117	"Pawnee County, OK"	2011		"7,276"	"6,704"	572	7.9
CN4011900000000	40	119	"Payne County, OK"	2011		"35,554"	"33,690"	"1,864"	5.2
CN4012100000000	40	121	"Pittsburg County, OK"	2011		"23,945"	"22,552"	"1,393"	5.8
CN4012300000000	40	123	"Pontotoc County, OK"	2011		"21,051"	"20,062"	989	4.7
CN4012500000000	40	125	"Pottawatomie County, OK"	2011		"34,428"	"32,539"	"1,889"	5.5
CN4012700000000	40	127	"Pushmataha County, OK"	2011		"5,612"	"5,210"	402	7.2
CN4012900000000	40	129	"Roger Mills County, OK"	2011		"2,155"	"2,096"	59	2.7
CN4013100000000	40	131	"Rogers County, OK"	2011		"40,388"	"37,883"	"2,505"	6.2
CN4013300000000	40	133	"Seminole County, OK"	2011		"11,213"	"10,387"	826	7.4
CN4013500000000	40	135	"Sequoyah County, OK"	2011		"17,213"	"15,614"	"1,599"	9.3
CN4013700000000	40	137	"Stephens County, OK"	2011		"22,959"	"21,768"	"1,191"	5.2
CN4013900000000	40	139	"Texas County, OK"	2011		"7,809"	"7,420"	389	5
CN4014100000000	40	141	"Tillman County, OK"	2011		"3,464"	"3,267"	197	5.7
CN4014300000000	40	143	"Tulsa County, OK"	2011		"292,708"	"273,871"	"18,837"	6.4
CN4014500000000	40	145	"Wagoner County, OK"	2011		"34,446"	"32,308"	"2,138"	6.2
